window,representation,domain,rank_name,z_m,component,rmse_m_s
K3_T4-6,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,u,0.03841169753755016
K3_T4-6,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,v,0.05303020542797148
K3_T4-6,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,w,0.04088567080165354
K3_T4-6,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,u,0.040337541587550846
K3_T4-6,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,v,0.04986313287478534
K3_T4-6,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,w,0.04375164443614611
K3_T4-6,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,u,0.04140606004180255
K3_T4-6,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,v,0.05010170520960011
K3_T4-6,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,w,0.04097730181636357
K3_T4-6,eulerian,A_common_dense,moderate_temporal,4315.78947368421,u,0.03953873859145419
K3_T4-6,eulerian,A_common_dense,moderate_temporal,4315.78947368421,v,0.04866661914665936
K3_T4-6,eulerian,A_common_dense,moderate_temporal,4315.78947368421,w,0.03490274389023399
K3_T4-6,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,u,0.03545057130283034
K3_T4-6,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,v,0.044421879055384694
K3_T4-6,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,w,0.0294450354578096
K3_T4-6,eulerian,A_common_dense,compact_rt_full,1263.157894736842,u,0.39230904128907884
K3_T4-6,eulerian,A_common_dense,compact_rt_full,1263.157894736842,v,0.29486941067120925
K3_T4-6,eulerian,A_common_dense,compact_rt_full,1263.157894736842,w,0.4260400755279338
K3_T4-6,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,u,0.390039177585176
K3_T4-6,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,v,0.39652960472086246
K3_T4-6,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,w,0.4255782949367023
K3_T4-6,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,u,0.39777809498190375
K3_T4-6,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,v,0.5457251750053763
K3_T4-6,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,w,0.39433451589201884
K3_T4-6,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,u,0.39965214417480827
K3_T4-6,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,v,0.6200565355462722
K3_T4-6,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,w,0.3336212033274988
K3_T4-6,eulerian,A_common_dense,compact_rt_full,4315.78947368421,u,0.3970714618860149
K3_T4-6,eulerian,A_common_dense,compact_rt_full,4315.78947368421,v,0.6180803505624848
K3_T4-6,eulerian,A_common_dense,compact_rt_full,4315.78947368421,w,0.25138966505064275
K3_T4-6,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,u,0.3989262199396019
K3_T4-6,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,v,0.5543041914443596
K3_T4-6,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,w,0.16064675586602412
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,1263.157894736842,u,0.04378703936986086
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,1263.157894736842,v,0.06861994373680402
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,1263.157894736842,w,0.03249181660222173
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,u,0.03841169753755016
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,v,0.05303020542797148
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,w,0.04088567080165354
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,u,0.040337541587550846
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,v,0.04986313287478534
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,w,0.04375164443614611
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,u,0.04140606004180255
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,v,0.05010170520960011
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,w,0.04097730181636357
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,u,0.03953873859145419
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,v,0.04866661914665936
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,w,0.03490274389023399
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,u,0.03545057130283034
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,v,0.044421879055384694
K3_T4-6,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,w,0.0294450354578096
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,500.0,u,1.9705098473362284
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,500.0,v,2.7927133348671465
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,500.0,w,0.8774151864682952
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,u,1.8281690455363242
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,v,2.0628185909804087
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,w,0.8541597843849356
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,u,2.1756058468168256
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,v,1.7591559040671063
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,w,0.8330276103963817
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,u,2.432552934338001
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,v,1.7802101118089761
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,w,0.803304628716739
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,u,2.302787437542623
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,v,1.7635628530496557
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,w,0.7176970119462254
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,u,2.040142701367588
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,v,1.6388250727599665
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,w,0.6036520431972766
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,u,1.615637539084798
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,v,1.6130563118237453
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,5078.9473684210525,w,0.4338117926450764
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,u,3.4689953377433125
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,v,1.6331386139406467
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,5842.105263157895,w,0.2896058513041062
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,u,nan
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,v,nan
K3_T4-6,eulerian,B_structured_missing,aggressive_temporal,6605.263157894737,w,nan
K3_T4-6,eulerian,B_structured_missing,compact_temporal,500.0,u,1.0048577590220218
K3_T4-6,eulerian,B_structured_missing,compact_temporal,500.0,v,1.0142121052163797
K3_T4-6,eulerian,B_structured_missing,compact_temporal,500.0,w,0.5146223180720461
K3_T4-6,eulerian,B_structured_missing,compact_temporal,1263.157894736842,u,0.6857652209914562
K3_T4-6,eulerian,B_structured_missing,compact_temporal,1263.157894736842,v,0.7959241832358513
K3_T4-6,eulerian,B_structured_missing,compact_temporal,1263.157894736842,w,0.4752946681534933
K3_T4-6,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,u,0.6123462187614592
K3_T4-6,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,v,0.6890027435135111
K3_T4-6,eulerian,B_structured_missing,compact_temporal,2026.3157894736842,w,0.44353549307945667
K3_T4-6,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,u,0.6599965671079292
K3_T4-6,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,v,0.7639301065095965
K3_T4-6,eulerian,B_structured_missing,compact_temporal,2789.4736842105262,w,0.40836112385585127
K3_T4-6,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,u,0.687111587096903
K3_T4-6,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,v,0.7922476122647095
K3_T4-6,eulerian,B_structured_missing,compact_temporal,3552.6315789473683,w,0.34651740899742034
K3_T4-6,eulerian,B_structured_missing,compact_temporal,4315.78947368421,u,0.651149818343493
K3_T4-6,eulerian,B_structured_missing,compact_temporal,4315.78947368421,v,0.7485892239391155
K3_T4-6,eulerian,B_structured_missing,compact_temporal,4315.78947368421,w,0.2922308349617508
K3_T4-6,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,u,0.6769808091973987
K3_T4-6,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,v,0.5641808442531854
K3_T4-6,eulerian,B_structured_missing,compact_temporal,5078.9473684210525,w,0.2304245194349391
K3_T4-6,eulerian,B_structured_missing,compact_temporal,5842.105263157895,u,1.4291579924415887
K3_T4-6,eulerian,B_structured_missing,compact_temporal,5842.105263157895,v,0.5102004900374303
K3_T4-6,eulerian,B_structured_missing,compact_temporal,5842.105263157895,w,0.07562107128584127
K3_T4-6,eulerian,B_structured_missing,compact_temporal,6605.263157894737,u,nan
K3_T4-6,eulerian,B_structured_missing,compact_temporal,6605.263157894737,v,nan
K3_T4-6,eulerian,B_structured_missing,compact_temporal,6605.263157894737,w,nan
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,500.0,u,3.885652670139775
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,500.0,v,1.1933339629094404
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,500.0,w,0.2014561293380619
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,u,3.37547768142369
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,v,1.240429871500362
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,1263.157894736842,w,0.16361512146940493
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,u,2.661339939922603
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,v,1.1966169519806171
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,2026.3157894736842,w,0.14673541782697677
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,u,0.5544308796118064
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,v,0.43025438105282915
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,2789.4736842105262,w,0.09315451966874198
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,u,0.39168791977182005
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,v,0.31381558601826526
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,3552.6315789473683,w,0.0858179208015291
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,u,0.5680683430099842
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,v,0.44846995021875014
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,4315.78947368421,w,0.08669664252184234
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,u,1.3611891015026927
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,v,0.6339998652745841
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,5078.9473684210525,w,0.076682381523355
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,u,2.063233208161435
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,v,0.16188507069564892
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,5842.105263157895,w,0.06615353801503251
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,u,nan
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,v,nan
K3_T4-6,eulerian,B_structured_missing,moderate_temporal,6605.263157894737,w,nan
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,500.0,u,0.45036066889629883
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,500.0,v,0.5090213927236584
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,500.0,w,0.11777873711454599
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,u,0.36157659577506607
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,v,0.31629780942178065
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,1263.157894736842,w,0.1255055158697736
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,u,0.3044532190568872
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,v,0.2468202618177903
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,2026.3157894736842,w,0.1446205942036988
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,u,0.2968488467045484
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,v,0.31665313019960245
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,2789.4736842105262,w,0.1573208475773385
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,u,0.34869657540114307
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,v,0.3440389027652983
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,3552.6315789473683,w,0.14573344222394832
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,u,0.4184770038317388
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,v,0.4318634829780234
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,4315.78947368421,w,0.13168822991499293
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,u,0.6240925830064178
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,v,0.40954023844389287
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,5078.9473684210525,w,0.1022146954489641
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,u,1.3617550738710678
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,v,0.395255742756306
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,5842.105263157895,w,0.0676253296430965
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,u,nan
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,v,nan
K3_T4-6,eulerian,B_structured_missing,compact_rt_full,6605.263157894737,w,nan
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,500.0,u,3.885652670139775
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,500.0,v,1.1933339629094404
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,500.0,w,0.2014561293380619
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,u,3.37547768142369
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,v,1.240429871500362
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,1263.157894736842,w,0.16361512146940493
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,u,2.661339939922603
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,v,1.1966169519806171
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,2026.3157894736842,w,0.14673541782697677
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,u,0.5544308796118064
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,v,0.43025438105282915
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,w,0.09315451966874198
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,u,0.39168791977182005
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,v,0.31381558601826526
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,w,0.0858179208015291
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,u,0.5680683430099842
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,v,0.44846995021875014
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,w,0.08669664252184234
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,u,1.3611891015026927
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,v,0.6339998652745841
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,w,0.076682381523355
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,u,2.063233208161435
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,v,0.16188507069564892
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,w,0.06615353801503251
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,u,nan
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,v,nan
K3_T4-6,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,w,nan
K3_T4-6,storm_relative,A_common_dense,aggressive_temporal,1263.157894736842,u,1.529801891136482
K3_T4-6,storm_relative,A_common_dense,aggressive_temporal,1263.157894736842,v,2.0473788381971194
K3_T4-6,storm_relative,A_common_dense,aggressive_temporal,1263.157894736842,w,1.096998581862537
K3_T4-6,storm_relative,A_common_dense,aggressive_temporal,2026.3157894736842,u,1.6832053201057895
K3_T4-6,storm_relative,A_common_dense,aggressive_temporal,2026.3157894736842,v,1.7365771905620404
K3_T4-6,storm_relative,A_common_dense,aggressive_temporal,2026.3157894736842,w,0.9255819347548305
